artist,artist_id,popularity,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
The Cure,7bu3H8JO7d0UbMoVzbo70s,34,Disintegration (2010 Remaster),Untitled - 2010 Remaster,3KwSkeKjuTRSwcN5cGp2ym,0.665,0.689,7,-9.057,1,0.0316,0.0909,0.0868,0.182,95.048,393093,4
The Cure,7bu3H8JO7d0UbMoVzbo70s,38,Disintegration (2010 Remaster),Disintegration - 2010 Remaster,3UhLbKTnEqjRiZyKhzkRyD,0.593,0.943,2,-5.948,1,0.0568,0.0284,0.366,0.125,122.02,499973,4
The Cure,7bu3H8JO7d0UbMoVzbo70s,41,Disintegration (2010 Remaster),Pictures of You - 2010 Remaster,209r0VNkLHuAMVnJ97AdaY,0.484,0.776,9,-6.48,1,0.0312,0.109,0.131,0.495,171.935,448467,4
The Cure,7bu3H8JO7d0UbMoVzbo70s,38,Disintegration (2010 Remaster),Lullaby - 2010 Remaster,7oNg2UTfQIs0IafmyzRc0g,0.718,0.557,9,-10.679,1,0.0328,0.707,0.055,0.586,94.095,249880,4
Type O Negative,0blJzvevdXrp21YeI2vbco,39,World Coming Down,All Hallows Eve,6jTpj6yGuX2Bp8L21GD4pf,0.279,0.854,9,-7.141,1,0.163,0.00223,0.0601,0.219,145.765,515933,3
Type O Negative,0blJzvevdXrp21YeI2vbco,42,World Coming Down,Everything Dies,708b4yGsLuBrHlrm1zZQBJ,0.249,0.817,11,-7.975,1,0.0707,0.0715,0.158,0.226,166.263,463768,4
Type O Negative,0blJzvevdXrp21YeI2vbco,38,World Coming Down,Creepy Green Light,3hKXSjNkFMpY0Yk4vYk1A7,0.288,0.809,0,-7.237,1,0.106,0.0123,0.0691,0.0601,129.858,416600,4
Type O Negative,0blJzvevdXrp21YeI2vbco,36,Bloody Kisses,Can't Lose You,1vHcVyakhOInioUUnm5vlA,0.297,0.748,11,-7.238,1,0.0512,0.463,0.0604,0.178,115.778,366240,4
Type O Negative,0blJzvevdXrp21YeI2vbco,39,Bloody Kisses,Bloody Kisses (A Death in the Family),2pajYwitfIBfNUZwag6NEt,0.326,0.535,2,-8.662,1,0.0324,0.675,0.251,0.152,138.55,656133,4
Type O Negative,0blJzvevdXrp21YeI2vbco,29,October Rust,Burnt Flowers Fallen,4gZ5lCFxxHghxSLpBmIxCQ,0.415,0.805,9,-7.52,1,0.0419,0.0145,0.494,0.228,83.002,369533,4
Type O Negative,0blJzvevdXrp21YeI2vbco,34,October Rust,Be My Druidess,1kFkqWXTm5qwJ9yuSlTDV5,0.454,0.82,4,-7.03,0,0.0389,0.848,0.222,0.355,90.551,325840,4
Type O Negative,0blJzvevdXrp21YeI2vbco,42,October Rust,Love You to Death,5NhOIUwQ1v10mnPki6Qw3I,0.423,0.738,6,-7.329,1,0.0319,0.084,0.0801,0.276,111.414,428800,4
Bauhaus,5N5tQ9Dx1h8Od7aRmGj7Fi,0,Bauhaus - 1979-1983 Volume One,A Spy In The Cab,2gTMb80YN2MGmLp378Rnlm,0.663,0.377,9,-16.232,1,0.0341,0.000175,0.0934,0.16,108.118,270827,4
Bauhaus,5N5tQ9Dx1h8Od7aRmGj7Fi,0,Bauhaus - 1979-1983 Volume One,Telegram Sam,6vUD4r17csixgwR84VhpCF,0.523,0.668,2,-12.144,1,0.0825,0.0942,0.056,0.825,93.689,130040,4
Bauhaus,5N5tQ9Dx1h8Od7aRmGj7Fi,0,In The Flat Field,Scopes,5qloXprkizjAdeg0rj1Fxq,0.495,0.613,2,-9.498,1,0.0825,0.0,0.221,0.187,135.408,94933,4
Bauhaus,5N5tQ9Dx1h8Od7aRmGj7Fi,0,In The Flat Field,Nerves,4OWQLFRYFjMXU4Hg4dXSbo,0.437,0.594,4,-10.955,0,0.0972,0.00213,0.0391,0.289,96.623,427200,4
Bauhaus,5N5tQ9Dx1h8Od7aRmGj7Fi,0,In The Flat Field,A God in an Alcove,38ZDQAUVi61D1XYzxZZKQd,0.559,0.703,4,-10.226,0,0.268,6.22e-06,0.149,0.239,142.026,248267,4
Sisters of Mercy,4HxBVyHaUa60eCSsJWxwWR,25,Vision Thing,Detonation Boulevard,2sx2UjeSRkacZpvcundAY0,0.572,0.775,2,-8.814,0,0.0302,0.271,0.34,0.924,136.973,229210,4
Sisters of Mercy,4HxBVyHaUa60eCSsJWxwWR,30,Vision Thing,Vision Thing,7i766rkYDVZiq4gw0Bfh1e,0.541,0.917,7,-8.68,1,0.0282,1.89e-05,0.0833,0.85,75.004,275491,3
Sisters of Mercy,4HxBVyHaUa60eCSsJWxwWR,17,Floodland (2006 Remaster; Expanded Deluxe Version),Driven Like the Snow - 2006 Remaster,0Hom0nVRf418HhliCvhccf,0.625,0.534,4,-14.031,0,0.038,0.744,0.0633,0.433,117.086,388013,4
Sisters of Mercy,4HxBVyHaUa60eCSsJWxwWR,32,Floodland (2006 Remaster; Expanded Deluxe Version),This Corrosion - 2006 Remaster,2D35UNG23mlFcGtEZQrJ3r,0.508,0.868,0,-10.034,1,0.0624,0.000185,0.949,0.639,149.41,659000,4
Sisters of Mercy,4HxBVyHaUa60eCSsJWxwWR,14,Floodland (2006 Remaster; Expanded Deluxe Version),1959 - 2006 Remaster,1lB0JD5eevA3aiKlrrY0Ti,0.723,0.386,1,-12.973,1,0.0365,0.628,0.133,0.305,135.815,250440,4
Sisters of Mercy,4HxBVyHaUa60eCSsJWxwWR,16,Floodland (2006 Remaster; Expanded Deluxe Version),Flood I - 2006 Remaster,39uMVbYf37mseM6AqumDOL,0.469,0.786,9,-10.531,0,0.0397,0.516,0.359,0.478,174.449,383013,4
Cocteau Twins,5Wabl1lPdNOeIn0SQ5A1mp,0,Garlands,Wax and Wane,4BUCgw9DXRdbObkhgIARgV,0.59,0.748,2,-6.817,0,0.0566,0.0923,0.139,0.576,99.799,244000,4
Type O Negative,0blJzvevdXrp21YeI2vbco,54,Bloody Kisses (Top Shelf Edition),Christian Woman,3634aKisKlGdUfD9V3MOY5,0.285,0.619,11,-8.965,1,0.04,0.0243,0.22,0.131,90.019,538107,4
Echo & the Bunnymen,0fgYKF9Avljex0L9Wt5b8Z,52,Porcupine (Expanded; 2004 Remaster),The Cutter,617ahruubznvqzv7Nas3QX,0.471,0.955,7,-5.219,1,0.121,1.44e-06,0.162,0.35,139.266,232746,4
Sisters of Mercy,4HxBVyHaUa60eCSsJWxwWR,26,Floodland (2006 Remaster; Expanded Deluxe Version),Dominion / Mother Russia (Medley) - 2006 Remaster,2IdIDG4fQfOTEs4b1QbdkT,0.608,0.894,5,-12.356,1,0.0436,0.095,0.315,0.385,120.2,420400,4
Joy Division,432R46LaYsJZV2Gmc4jUV5,0,Unknown Pleasures,Shadowplay - 2007 Remaster,79CfK2gMGf0svanec6LJOj,0.433,0.756,9,-7.855,1,0.0565,0.761,0.124,0.117,145.443,233720,4
Various Artists,6onCDZIq7wuXe1grlmdxCi,27,This is Gothic - the Bat Cave Anthology,Now I’m Feeling Zombified,2TGWHggcayLz7LOQfNAtdW,0.488,0.964,1,-5.714,0,0.054,0.0226,0.325,0.461,148.021,295833,4
Sisters of Mercy,4HxBVyHaUa60eCSsJWxwWR,37,Floodland (2006 Remaster; Expanded Deluxe Version),Lucretia My Reflection,1FyfPd5AMMjrorTdu3wASG,0.602,0.776,9,-9.204,1,0.0311,0.77,0.193,0.923,129.458,297160,4
Fields Of The Nephilim,3m8KqUjgKDwmJ9L9uBHMMs,0,Dawnrazor,Preacher Man,1tITFvlWXVWWYe0lnTYnXW,0.212,0.637,2,-15.561,1,0.0407,0.223,0.0449,0.212,138.131,293667,4
Alien Sex Fiend,6WVnBgqJfj9Iw9gpBed9fJ,0,The Best Of Alien Sex Fiend,I Walk The Line,24FWi1cNRIZETjWrtZdoPN,0.568,0.813,2,-11.224,1,0.0785,0.805,0.0668,0.399,123.703,294827,4
Siouxsie and the Banshees,1n65zfwYIj5kKEtNgxUlWb,0,The Best Of Siouxsie And The Banshees (Limited Edition),Israel,4vLydefAVBBBDbI08gLydX,0.584,0.583,11,-10.424,0,0.0248,0.338,0.114,0.337,107.613,293587,4
Joy Division,432R46LaYsJZV2Gmc4jUV5,0,Unknown Pleasures,She's Lost Control - 2007 Remaster,49G0Rj1qpt75vdgiOo8QAE,0.485,0.846,11,-7.63,0,0.0528,0.0287,0.0766,0.743,144.246,237013,4
London After Midnight,51mEqzVhG2n9nD2kBAnWer,39,Selected Scenes from the End of the World,Spider and The Fly,54rZiCq2jCgdiuTHc8273s,0.516,0.92,1,-6.316,0,0.0388,0.00193,0.342,0.276,114.985,332680,4
Skeletal Family,78OgxRnIdBCdFBmKhP2Fz2,0,Best Of...,Promised Land,6iqQCvQ33Ss0SiAgl6MRnz,0.243,0.808,9,-11.592,1,0.0592,0.0706,0.0981,0.225,169.361,291573,4
Ministry,1DXylZlWbVvlckNqwvjTEt,23,Land of Rape and Honey,Hizbollah,1vXnpRpnNvXx9ZBwScVaMf,0.582,0.873,6,-11.764,1,0.052,0.729,0.0786,0.674,96.306,239293,3
Nick Cave & The Bad Seeds,4UXJsSlnKd7ltsrHebV79Q,20,Kicking Against The Pricks (2009 Remastered Version),Jesus Met the Woman at the Well - 2009 Remastered Version,1xc7nC9Fqayb8wDom7HM4C,0.486,0.326,2,-10.765,1,0.0302,0.0,0.127,0.656,103.796,120293,4
Nick Cave & The Bad Seeds,4UXJsSlnKd7ltsrHebV79Q,33,Kicking Against The Pricks (2009 Remastered Version),Something's Gotten Hold of My Heart - 2009 Remastered Version,4ivhrXqdmQiUrGvIDaNCfn,0.508,0.327,9,-11.971,1,0.0319,1.04e-05,0.121,0.125,91.018,224853,4
Nick Cave & The Bad Seeds,4UXJsSlnKd7ltsrHebV79Q,27,Kicking Against The Pricks (2009 Remastered Version),The Singer - 2009 Remastered Version,2If75k8RBnjvrL4B8bVnkw,0.53,0.206,4,-17.292,1,0.0343,0.0511,0.0985,0.145,79.106,188813,4
Nick Cave & The Bad Seeds,4UXJsSlnKd7ltsrHebV79Q,21,Kicking Against The Pricks (2009 Remastered Version),Sleeping Annaleah - 2009 Remastered Version,6DTM3EHwQserOsuwuGhr9y,0.437,0.455,7,-9.871,1,0.0337,0.0,0.116,0.327,124.857,198293,3
Nick Cave & The Bad Seeds,4UXJsSlnKd7ltsrHebV79Q,20,Kicking Against The Pricks (2009 Remastered Version),I'm Gonna Kill That Woman - 2009 Remastered Version,1IheUVrfxZCLVAS6aOZEQR,0.32,0.356,10,-12.637,0,0.131,0.0,0.257,0.286,74.563,224320,4
Nick Cave & The Bad Seeds,4UXJsSlnKd7ltsrHebV79Q,25,Tender Prey (2010 Remastered Version),Mercy - 2010 Remastered Version,4FFH3Q0Q4JfAsoGAi8Loi5,0.425,0.638,6,-10.078,1,0.0391,0.000175,0.548,0.17,109.206,382187,4
Nick Cave & The Bad Seeds,4UXJsSlnKd7ltsrHebV79Q,42,Tender Prey (2010 Remastered Version),Deanna - 2010 Remastered Version,6t8IzZHIb9fXRDgxNEj8TS,0.415,0.94,0,-4.874,1,0.0889,0.0,0.144,0.439,134.392,225627,4
Nick Cave & The Bad Seeds,4UXJsSlnKd7ltsrHebV79Q,32,Tender Prey (2010 Remastered Version),Up Jumped the Devil - 2010 Remastered Version,7uQBTDPiy9eeEm1GgfZV4E,0.468,0.715,5,-8.636,0,0.0504,0.0,0.477,0.601,112.854,316307,4
Nick Cave & The Bad Seeds,4UXJsSlnKd7ltsrHebV79Q,30,Henry's Dream (2010 Remastered Version),Jack the Ripper - 2010 Remastered Version,3SZYCgd69epHRajTxMixsZ,0.518,0.857,7,-7.786,1,0.0304,2.66e-06,0.115,0.707,130.083,225400,4
Nick Cave & The Bad Seeds,4UXJsSlnKd7ltsrHebV79Q,33,Henry's Dream (2010 Remastered Version),John Finn's Wife - 2010 Remastered Version,7mBM4S8Hh9T5tT3IR0l6ik,0.35,0.67,0,-8.884,0,0.0466,1.36e-06,0.112,0.61,110.735,313400,4
Nick Cave & The Bad Seeds,4UXJsSlnKd7ltsrHebV79Q,42,Henry's Dream (2010 Remastered Version),Straight to You - 2010 Remastered Version,3ZMQOrCj7exXxV7NmCiorW,0.22,0.777,3,-7.249,1,0.0403,0.0434,0.209,0.426,147.187,274973,4
Nick Cave & The Bad Seeds,4UXJsSlnKd7ltsrHebV79Q,29,Henry's Dream (2010 Remastered Version),"I Had a Dream, Joe - 2010 Remastered Version",0s1PewZjIU8DJqxktjeZaX,0.348,0.873,7,-6.016,0,0.0594,0.0,0.207,0.35,129.082,222613,4
Nick Cave & The Bad Seeds,4UXJsSlnKd7ltsrHebV79Q,31,Henry's Dream (2010 Remastered Version),"Papa Won't Leave You, Henry - 2010 Remastered Version",2Ra17ZsMSILCk5PIyvlG1x,0.325,0.781,1,-7.062,1,0.0468,0.0,0.148,0.626,92.385,355520,3
Nick Cave & The Bad Seeds,4UXJsSlnKd7ltsrHebV79Q,33,Let Love In (2011 Remastered Version),Do You Love Me? (Part 2) - 2011 Remastered Version,7yFQTLli8IAP1L0LkcWEFN,0.238,0.394,7,-9.865,0,0.0278,0.0303,0.11,0.185,100.539,372360,4
Nick Cave & The Bad Seeds,4UXJsSlnKd7ltsrHebV79Q,33,Let Love In (2011 Remastered Version),Ain't Gonna Rain Anymore - 2011 Remastered Version,0EcNm8375cVFoW40NRm4zF,0.395,0.452,7,-11.543,0,0.0268,0.00176,0.135,0.311,89.898,226000,4
Nick Cave & The Bad Seeds,4UXJsSlnKd7ltsrHebV79Q,33,Let Love In (2011 Remastered Version),Thirsty Dog - 2011 Remastered Version,4Xjfyyu6xA4cuS4uebtaKk,0.306,0.891,7,-5.6,1,0.0764,0.000165,0.232,0.298,127.806,228813,4
Nick Cave & The Bad Seeds,4UXJsSlnKd7ltsrHebV79Q,38,Let Love In (2011 Remastered Version),Nobody's Baby Now - 2011 Remastered Version,2PR2l5bDzv4uKhak1Csctp,0.528,0.432,3,-9.285,1,0.0252,0.000348,0.11,0.552,83.105,232347,3
Nick Cave & The Bad Seeds,4UXJsSlnKd7ltsrHebV79Q,36,Murder Ballads (2011 Remastered Version),Death Is Not the End - 2011 Remastered Version,4Ljx5WO0WWxQNFqFgXnjjq,0.625,0.327,9,-10.393,1,0.0279,0.000118,0.344,0.314,126.756,266893,4
Nick Cave & The Bad Seeds,4UXJsSlnKd7ltsrHebV79Q,32,Murder Ballads (2011 Remastered Version),O'Malley's Bar - 2011 Remastered Version,5TomOKcQuWH9eIaAPMENys,0.717,0.459,10,-8.926,1,0.0396,0.0,0.169,0.605,128.161,868053,4
Nick Cave & The Bad Seeds,4UXJsSlnKd7ltsrHebV79Q,35,Murder Ballads (2011 Remastered Version),The Curse of Millhaven - 2011 Remastered Version,6DuaF7UtRVH95sy0cjSxOV,0.482,0.899,9,-8.017,0,0.115,0.0,0.338,0.655,131.829,415853,4
Nick Cave & The Bad Seeds,4UXJsSlnKd7ltsrHebV79Q,33,Murder Ballads (2011 Remastered Version),Lovely Creature - 2011 Remastered Version,5EddE7WsqxsTVrCifoVPyV,0.483,0.774,10,-10.876,0,0.0377,0.205,0.333,0.56,112.646,253733,4
Nick Cave & The Bad Seeds,4UXJsSlnKd7ltsrHebV79Q,43,Murder Ballads (2011 Remastered Version),Stagger Lee - 2011 Remastered Version,3tPJiyCky7ILbEc3LezFkT,0.499,0.564,7,-9.184,1,0.0423,0.000355,0.0828,0.659,154.093,315147,4
Henry Derek Elis,1x1CnZfycW2ZpYUnddgKf9,0,The Devil Is My Friend,Graveyard Country Blues,62zYHB3yc79VhYHFLTsOYG,0.331,0.61,0,-8.737,0,0.0331,0.852,0.313,0.0579,97.914,312500,3
Henry Derek Elis,1x1CnZfycW2ZpYUnddgKf9,0,The Devil Is My Friend,M.O.M.,7ER6LNuIRnRx0UDGDzU49l,0.407,0.396,0,-7.948,1,0.0339,0.000529,0.192,0.114,124.709,363000,3
Henry Derek Elis,1x1CnZfycW2ZpYUnddgKf9,9,The Devil Is My Friend,The Devil Is My Friend,17o4m2BWutExD38uf54VhC,0.244,0.785,0,-5.858,0,0.0535,0.0,0.228,0.366,174.007,334500,3
Henry Derek Elis,1x1CnZfycW2ZpYUnddgKf9,1,The Devil Is My Friend,No Skin,5zqHYyLXNQdZw8CFmYYRI0,0.419,0.296,0,-11.281,0,0.0292,0.152,0.0575,0.232,138.373,122750,4
Fields Of The Nephilim,3m8KqUjgKDwmJ9L9uBHMMs,0,Revelations,Power,4bE1doMz06kAtq5pppa5dB,0.41,0.876,9,-14.071,1,0.0508,0.015,0.0847,0.405,130.189,262440,4
Depeche Mode,762310PdDnwsDxAQxzQkfX,59,Violator (2006 Remaster),Policy of Truth - 2006 Remaster,0C6EIiQu8CS4eYtOCMEiAd,0.678,0.657,8,-7.3,1,0.028,0.225,0.118,0.358,114.209,294040,4
Depeche Mode,762310PdDnwsDxAQxzQkfX,50,Violator (2006 Remaster),World in My Eyes - 2006 Remaster,70B5oP5ng1QYClkJ9CeWly,0.66,0.881,10,-7.802,0,0.0417,0.827,0.0514,0.952,122.243,267040,4
Depeche Mode,762310PdDnwsDxAQxzQkfX,19,Songs of Faith and Devotion (2006 Remaster),Death's Door - Jazz Mix; 2006 Remaster,6VhGbAnT4usS4SflVi7sJT,0.598,0.55,2,-10.642,0,0.0299,0.00643,0.111,0.114,112.04,397897,3
Depeche Mode,762310PdDnwsDxAQxzQkfX,20,Songs of Faith and Devotion (2006 Remaster),Condemnation - Paris Mix; 2006 Remaster,6G44MBNQApSbq40l15J5RN,0.545,0.725,4,-7.22,1,0.0374,0.0,0.0825,0.136,115.694,199877,4
Depeche Mode,762310PdDnwsDxAQxzQkfX,22,Songs of Faith and Devotion (2006 Remaster),My Joy - Single Mix; 2006 Remaster,60jH6ak0PKAJhqdofH3csV,0.532,0.796,10,-5.368,0,0.0354,0.073,0.0606,0.619,102.021,239073,4
Depeche Mode,762310PdDnwsDxAQxzQkfX,27,Ultra (2007 Remaster),Insight - 2007 Remaster,2lyHCMlRtEeHlLYFuGGlZB,0.524,0.764,0,-7.564,1,0.0464,0.00628,0.0675,0.393,169.997,386253,4
Depeche Mode,762310PdDnwsDxAQxzQkfX,25,Ultra (2007 Remaster),The Bottom Line - 2007 Remaster,6mDnS8GfN4irjBZ1xrx5PN,0.511,0.45,1,-10.157,1,0.0504,0.000923,0.0843,0.355,133.925,266933,4
Depeche Mode,762310PdDnwsDxAQxzQkfX,26,Ultra (2007 Remaster),Freestate - 2007 Remaster,4vlCqX4VDy8VkxfrkL23K1,0.621,0.766,9,-8.161,0,0.0286,0.0136,0.106,0.46,95.039,404093,4
Depeche Mode,762310PdDnwsDxAQxzQkfX,46,Ultra (2007 Remaster),It's No Good - 2007 Remaster,04ARYAWkGZZhDbHqgvnYGf,0.601,0.756,10,-6.48,0,0.0348,0.0416,0.0821,0.185,99.078,358520,4
Depeche Mode,762310PdDnwsDxAQxzQkfX,37,Ultra (2007 Remaster),Home - 2007 Remaster,747YFXlsStfjON5cmYMT0d,0.478,0.726,1,-7.783,1,0.0307,0.00496,0.0787,0.457,150.335,342893,4
Depeche Mode,762310PdDnwsDxAQxzQkfX,31,Ultra (2007 Remaster),The Love Thieves - 2007 Remaster,418uEYwiMD2GeWyRMtZpC0,0.704,0.561,5,-8.771,1,0.0283,0.043,0.102,0.633,97.01,394200,4
Depeche Mode,762310PdDnwsDxAQxzQkfX,35,Ultra (2007 Remaster),Barrel of a Gun - 2007 Remaster,5COH2h5ncTVFfAUhBM2J7k,0.521,0.949,4,-5.217,1,0.0729,0.00286,0.0614,0.706,165.871,336293,4
The Cure,7bu3H8JO7d0UbMoVzbo70s,27,Pornography (Deluxe Edition),One Hundred Years - 2005 Remaster,0ZaPSa1mLgKNgK3lUrMBJL,0.436,0.881,7,-5.998,1,0.0439,0.509,0.108,0.262,132.59,401000,4
The Cure,7bu3H8JO7d0UbMoVzbo70s,23,Pornography (Deluxe Edition),The Hanging Garden - 2005 Remaster,2XNzYTIkUlTxkOToxFGRJT,0.42,0.889,0,-5.86,1,0.0393,0.488,0.0795,0.634,135.421,274240,4
The Cure,7bu3H8JO7d0UbMoVzbo70s,21,Pornography (Deluxe Edition),Siamese Twins - 2005 Remaster,2krycdmxjFrELfBOiK8wfH,0.772,0.523,2,-9.788,1,0.0364,0.795,0.282,0.752,94.194,328360,4
The Cure,7bu3H8JO7d0UbMoVzbo70s,22,Pornography (Deluxe Edition),Cold - 2005 Remaster,552M2YR9nwAvPqLLmhGQO4,0.473,0.832,10,-5.841,0,0.0283,0.498,0.101,0.238,100.881,266573,4
The Cure,7bu3H8JO7d0UbMoVzbo70s,18,Pornography (Deluxe Edition),Pornography - 2005 Remaster,0u4HdC527NY28o5sahH6LZ,0.423,0.829,10,-9.534,1,0.0739,0.53,0.517,0.205,123.997,387867,4
The Cure,7bu3H8JO7d0UbMoVzbo70s,40,Disintegration (Deluxe Edition),Prayers for Rain - 2010 Remaster,4Qq0UKztCAIfu0Tfgmb1d2,0.563,0.683,7,-7.662,1,0.027,0.0851,0.0839,0.108,116.964,368307,4
The Cure,7bu3H8JO7d0UbMoVzbo70s,37,Wish,Doing the Unstuck,4RzI4cQpnS5rQH8ZeFRlgr,0.553,0.784,6,-12.679,0,0.0424,0.0654,0.0897,0.53,128.195,262027,4
The Cure,7bu3H8JO7d0UbMoVzbo70s,41,Wish,Open,7xGxYR5TH0yaftnppHmOPy,0.482,0.787,7,-11.485,0,0.0481,0.399,0.0831,0.39,112.108,410933,4
Christian Death,6mEohczxsctzkEIU0WAeWD,7,Pornographic Messiah,The Great Deception - Part D: The Lie Behind the Truth,0CqUjHirYYyO5HoNREwWO4,0.408,0.938,6,-6.223,1,0.171,0.731,0.333,0.0493,129.951,345000,4
Christian Death,6mEohczxsctzkEIU0WAeWD,3,Pornographic Messiah,The Great Deception - Part C: The Origin of Man,3HfBQsnktxfc1CPQFBm2il,0.517,0.925,2,-6.435,1,0.0637,0.54,0.724,0.536,81.992,181413,4
Christian Death,6mEohczxsctzkEIU0WAeWD,3,Pornographic Messiah,The Great Deception - Part B: The Dissention of Faith,2nvdO8ekynxamomOUSUZxw,0.136,0.509,10,-16.532,0,0.124,0.865,0.207,0.0998,84.348,155720,3
The Birthday Party,5I2hMUcztc6QbzkyLskdt4,12,Hits,Mutiny In Heaven,0BIln7gsHtywACCpdBWlR1,0.355,0.776,10,-13.959,1,0.0987,5.5e-05,0.321,0.648,125.893,257267,4
The Birthday Party,5I2hMUcztc6QbzkyLskdt4,10,Hits,Jennifer's Veil,04KsjvrQiF19eUkoVUkRvv,0.361,0.392,10,-12.545,1,0.0296,8.31e-05,0.173,0.335,139.205,296000,3
The Birthday Party,5I2hMUcztc6QbzkyLskdt4,10,Hits,Deep In The Woods,0g4u74gAw7zjnfDjwOuvKo,0.325,0.41,9,-14.647,0,0.0716,0.000766,0.0846,0.4,156.871,286400,3
The Birthday Party,5I2hMUcztc6QbzkyLskdt4,8,Hits,Swampland,2WDmwNIUbwxO42nI7heV8D,0.23,0.869,0,-13.628,1,0.0708,0.000576,0.868,0.236,151.052,208893,1
The Birthday Party,5I2hMUcztc6QbzkyLskdt4,14,Hee Haw,Death By Drowning,1AFB22s9sHs08bvu67PgQW,0.579,0.298,0,-17.717,1,0.0496,0.304,0.34,0.868,95.023,192733,4
The Birthday Party,5I2hMUcztc6QbzkyLskdt4,12,Hee Haw,Riddle House,6J2DrDX7L9diBE53fic7tm,0.333,0.845,2,-12.993,1,0.0697,0.0209,0.275,0.299,160.331,167867,4
The Birthday Party,5I2hMUcztc6QbzkyLskdt4,21,Hee Haw,The Friend Catcher,3oMVrpPGemmsp2hhbMf2gn,0.223,0.633,0,-14.608,1,0.0872,0.00425,0.38,0.258,104.423,261200,4
The Birthday Party,5I2hMUcztc6QbzkyLskdt4,20,Hee Haw,Happy Birthday,5kyJxXndlbdWClvZCIztsD,0.438,0.742,10,-12.335,0,0.0601,0.000339,0.0689,0.74,134.508,240960,4
The Birthday Party,5I2hMUcztc6QbzkyLskdt4,12,Prayers on Fire,Kathy's Kisses,2s1e5bg28DwG6xBm45IqhH,0.622,0.378,10,-18.33,0,0.102,0.000213,0.114,0.78,125.295,246760,4
The Birthday Party,5I2hMUcztc6QbzkyLskdt4,8,Prayers on Fire,Yard,1VSvDAcN5iZk7HR5EcR8JV,0.384,0.188,7,-19.948,1,0.0478,0.028,0.0788,0.123,74.293,304933,4
The Birthday Party,5I2hMUcztc6QbzkyLskdt4,13,Prayers on Fire,Capers,2IGQPxp5WK7eXgkHlwBgA2,0.281,0.596,8,-15.046,1,0.0569,0.859,0.627,0.578,138.037,159360,4
The Birthday Party,5I2hMUcztc6QbzkyLskdt4,16,Junkyard,Junkyard,5xzjYtSBiWmYxaoguzDuN0,0.338,0.477,4,-13.685,0,0.0333,0.703,0.274,0.537,81.944,349373,4
The Birthday Party,5I2hMUcztc6QbzkyLskdt4,13,Junkyard,"6"" Gold Blade",1y1hzZZ8FGFAgPHWHirG1v,0.405,0.693,3,-13.366,1,0.0767,0.304,0.0965,0.527,120.259,214560,5
The Birthday Party,5I2hMUcztc6QbzkyLskdt4,15,Junkyard,Big-Jesus-Trash-Can,1RdFb7FS4P5PPUkkm9VdkP,0.25,0.707,0,-15.778,1,0.083,0.000468,0.773,0.558,141.427,179933,3
The Birthday Party,5I2hMUcztc6QbzkyLskdt4,23,Junkyard,She's Hit,6IrnQ3UAof5nCJJg1K99F1,0.326,0.354,0,-14.362,1,0.0519,0.196,0.0796,0.144,78.588,365867,4
Bauhaus,5N5tQ9Dx1h8Od7aRmGj7Fi,0,Singles,Third Uncle (Single Edit),2ibpYqdEdH28KxL7QbZrGX,0.507,0.947,2,-5.63,1,0.0408,0.00647,0.11,0.429,103.187,254867,4
Bauhaus,5N5tQ9Dx1h8Od7aRmGj7Fi,0,Press The Eject And Give Me The Tape,"Bela Lugosi's Dead (Live @ The Old Vic, London)",5CHN0IxCfJmeZ9YGmAi93T,0.449,0.817,9,-12.483,1,0.0624,0.776,0.946,0.504,149.788,575027,4
Soulfly,6159IBm5gLPwG4BcJXseXc,56,Primitive (Special Edition),Jumpdafuckup,1UwwbPgKGOoSbqqHm9Xxzn,0.598,0.954,2,-4.86,1,0.0801,2.86e-05,0.127,0.235,100.98,311987,4
Cannibal Corpse,0yLwGBQiBqhXOvmTfH2A7n,43,Kill,Make Them Suffer,1zXTJp4mMwu2y69LajfzFK,0.297,0.973,1,-4.505,1,0.151,0.918,0.139,0.234,102.757,170520,4
Obituary,0SbGI4sb8dAKFZnK7RFyhz,35,Obituary,Ten Thousand Ways to Die,5DyGEqGugzF3YyfnFPa5jz,0.411,0.826,10,-7.374,1,0.038,0.005,0.134,0.603,89.998,196344,4
Skinless,5OLgWkV7opwcxN7zOhKb6g,41,Foreshadowing Our Demise,The Optimist,4Hi1Wnq7pq3T8XJKBhmCMP,0.166,0.9,6,-8.536,0,0.109,0.606,0.339,0.357,173.902,342760,4
Behemoth,1MK0sGeyTNkbefYGj673e9,45,Evangelion,Ov Fire And The Void,2Q73wKbwLLcGS404gkTfjH,0.465,0.978,1,-4.34,1,0.084,0.646,0.0268,0.13,129.994,267320,4
Napalm Death,3UqRgrDIQ208yNGiWKRMNt,35,Time Waits for No Slave,On the Brink of Extinction,3mcbC5qVymv4Y6v1TGhjDO,0.292,0.992,1,-4.716,0,0.166,0.849,0.771,0.0716,96.532,211733,4
Deicide,2K3GorTixXKAiwe2t9lO89,36,In the Minds of Evil,Godkill,75rkqAP4omxXp9WaAlwcZz,0.189,0.975,8,-5.271,1,0.11,0.952,0.129,0.321,194.815,191400,4
